NAME	TITLE	SCORE	
Mrps10		2.5018127	
Cdkn2aipnl		2.5011532	
Elp4		2.5003636	
Itih4		2.4968688	
Slc33a1		2.496642	
Glrx2		2.4964433	
Taf1b		2.4953616	
Gm10865		2.4947033	
Lilra5		2.4924245	
Eif1a		2.491952	
Plpbp		2.4913545	
Ptn		2.4900002	
Rnd2		2.4862638	
Cphx3		2.486052	
Cphx2		2.486052	
Cphx1		2.486052	
Lpar6		2.484055	
Smc6		2.4812803	
Usp9x		2.4803925	
Pak2		2.4800649	
Sec22a		2.479087	
Arv1		2.4787462	
Gm5089		2.4775798	
Spink8		2.4766774	
Kif3a		2.4724464	
Mtrf1		2.4723773	
Gm3435		2.4722419	
Cybrd1		2.4711857	
Nol3		2.4700787	
Pnpla2		2.4694495	
Lhfp		2.4694366	
Snhg6		2.4678478	
Ccdc60		2.4676874	
Degs1		2.4673254	
Cetn4		2.4667041	
Gm6787		2.4649763	
Phyh		2.4620793	
Rgn		2.4612508	
Hpgd		2.4610486	
Thbs4		2.4607825	
Rpl14		2.458638	
Acta1		2.457783	
1810010H24Rik		2.457765	
Rps8		2.455899	
Frrs1		2.4529588	
Psmd13		2.452209	
Slc7a5		2.450864	
2900092D14Rik		2.448138	
Rassf10		2.4477937	
Alg2		2.4475799	
A230107N01Rik		2.4475358	
Rassf5		2.446748	
F630028O10Rik		2.4464881	
Adgrg6		2.4456387	
Dll3		2.444303	
Fau		2.4432712	
Il21r		2.4429936	
Gfm2		2.438065	
Sptssa		2.4380367	
Zc3h14		2.4364781	
Ifrd1		2.4359648	
Bub3		2.4357421	
Gm14057		2.434453	
Adrb3		2.4343088	
Gulp1		2.4327657	
Haus5		2.4323816	
Tsga10		2.4295368	
Runx1		2.4275043	
Plaat3		2.4273162	
Vdac2		2.4263766	
Ankrd9		2.42635	
Susd6		2.4250412	
Fas		2.423459	
Gm3264		2.4232597	
Glrx3		2.4228654	
Gnl2		2.4225905	
Zfp652os		2.4224458	
Dupd1		2.421902	
Sdf2l1		2.4202747	
Babam2		2.4189012	
Foxr2		2.4183674	
Nup43		2.4153867	
Itm2b		2.4138973	
Cyp4f15		2.4133978	
Smco3		2.412906	
Htr7		2.4125125	
H1f5		2.4124515	
Cd44		2.4119492	
Slc22a4		2.4105701	
Pdcd4		2.4079936	
Prpf39		2.4065185	
Tbc1d23		2.404094	
Gem		2.4030447	
Serpinb6e		2.4020586	
Psmd4		2.4012024	
Adam18		2.3995802	
Rasd1		2.398413	
Ier3ip1		2.3982642	
Gm14322		2.3972042	
Gm9054		2.391643	
Vbp1		2.3914745	
Dnajc12		2.3911865	
Abhd4		2.3910148	
Jaml		2.3898017	
Ccnl1		2.3897166	
Lipt1		2.3893316	
Gpbp1		2.3892775	
Gstm5		2.3891728	
Apoc1		2.3891344	
Rad17		2.3874474	
Gdi1		2.3811429	
Stc2		2.379124	
Ugp2		2.3787274	
Atraid		2.3782039	
Snap29		2.3779624	
Utp14a		2.3778613	
Rpl8		2.3747346	
Cpxm2		2.37471	
Rsph3a		2.3738332	
Canx		2.3737512	
Tmem255a		2.3736594	
Gm11715		2.3734903	
Taf7		2.3721433	
Tmem204		2.3713229	
Galnt1		2.371231	
Cinp		2.3704123	
Vkorc1		2.3701353	
Vmp1		2.3685064	
Olfr658		2.368487	
Rps3		2.3654637	
Klrk1		2.364214	
Ssr1		2.360715	
Sypl		2.3594792	
Pigh		2.35877	
2810404M03Rik		2.3586445	
2610318N02Rik		2.3585436	
Nab1		2.3575044	
Snhg18		2.3571706	
Kcnj12		2.3563948	
Pfdn5		2.355409	
Snf8		2.3551846	
Stx18		2.353916	
Prxl2c		2.3532183	
Hnrnpc		2.35304	
Tsen15		2.3523717	
Gm38396		2.3519273	
Uba3		2.3490357	
Cisd2		2.348679	
2700097O09Rik		2.3481476	
Slc44a5		2.347039	
Fn3k		2.3445604	
Pdia6		2.3441741	
Tmem88		2.3439152	
Wnt4		2.3432875	
Palld		2.3419006	
Tpd52		2.340992	
Rchy1		2.3408334	
Cyp3a57		2.3400512	
Nemp2		2.3397346	
Cdk5rap1		2.3391786	
Tmco3		2.3381531	
Txlng		2.3378375	
Mat2a		2.3376477	
Snora31		2.3369768	
Kcnn2		2.3357234	
Insrr		2.3341198	
Dipk1a		2.3321238	
Dock2		2.3319333	
Fam167a		2.32927	
Aldh3b3		2.3291173	
Rspo3		2.3261285	
Mab21l4		2.3259246	
Igfbp3		2.325397	
Lamp2		2.3248513	
Agbl3		2.3220637	
Cadm1		2.3199508	
Bora		2.3186529	
Anapc7		2.3180113	
Crim1		2.3176997	
Txndc9		2.3173106	
Net1		2.3151512	
Snai1		2.3149745	
Abca13		2.3134167	
N4bp2l1		2.3128712	
Fcgr3		2.3121135	
Nmd3		2.308063	
Grk4		2.3077247	
Prnp		2.3055563	
Hsdl2		2.3047605	
Glipr2		2.3037195	
Prps1		2.3037074	
Trappc3l		2.3006158	
Tdrkh		2.3003397	
Lnpk		2.300104	
Casc1		2.2989516	
Magoh		2.2981403	
1700102P08Rik		2.2966318	
Ap3m1		2.2954307	
Txlnb		2.292805	
Insig1		2.2919793	
Angpt1		2.2911003	
Olfml2a		2.2908492	
Farsb		2.2905388	
Olfr857		2.2902658	
Marveld2		2.2880814	
Ugt1a1		2.2867765	
Eef1a1		2.2864304	
Snrpf		2.2860284	
Pon2		2.2851093	
Cenpq		2.2848985	
Spsb1		2.2830346	
Snord52		2.2821705	
Snrpd1		2.2797503	
Fra10ac1		2.2789965	
Rtn4ip1		2.2787201	
Lenep		2.2784293	
Fbxo4		2.2741685	
Rnf144b		2.2731805	
Slc10a1		2.2696068	
Stk3		2.2690556	
Nipal2		2.269023	
Stx6		2.2680073	
Zfp94		2.2679927	
Ugt1a2		2.267457	
Ugt1a9		2.267457	
Ugt1a10		2.267457	
Cenpe		2.2671692	
Top1mt		2.2665536	
Rgs10		2.266396	
Xlr3c		2.266295	
Dipk1c		2.2625785	
Gm3219		2.2622945	
Clu		2.2618544	
Thoc1		2.2601614	
Nol8		2.2601492	
Siglech		2.2595718	
Txnip		2.2592034	
Gm15104		2.259093	
2310030G06Rik		2.2587655	
Kif14		2.2585027	
Mcm7		2.2583995	
Zfp946		2.258389	
Rheb		2.2578447	
Mterf1b		2.2578266	
Fkbp6		2.255869	
Lrrc58		2.2548864	
Gcsh		2.2544568	
Eif2s3x		2.2541072	
S1pr1		2.253891	
Ap2m1		2.2494447	
Dspp		2.248914	
3110040N11Rik		2.244282	
Gm14308		2.243525	
Gm14430		2.243525	
Gm4724		2.243525	
Gm14434		2.243525	
Znrd1		2.2394705	
Fermt3		2.2392428	
Krr1		2.2392282	
Get1		2.2391067	
Zhx2		2.2352896	
Rit2		2.2341537	
Gm2026		2.2335145	
Cmtm5		2.2320201	
Cdca3		2.231367	
4931406C07Rik		2.2312806	
Ucp2		2.2308667	
Pitpnb		2.2267277	
Fig4		2.226478	
Rgmb		2.2262542	
Tmie		2.2244754	
Plek2		2.2224402	
Slc22a13		2.2207477	
D930007P13Rik		2.2197337	
Zc3h8		2.2192843	
Rmdn1		2.2177572	
Rnf146		2.21659	
Btbd1		2.2165802	
Slc28a3		2.2157807	
Derl2		2.2156746	
Oxtr		2.215389	
Fcf1		2.2130096	
Stom		2.2122936	
Mal2		2.212088	
Rrm2b		2.2109172	
A230072C01Rik		2.2107646	
Arl1		2.210741	
Pgam2		2.2085001	
Rit1		2.20734	
Tmed4		2.2067275	
Gbp10		2.2066755	
1700042O10Rik		2.2063832	
2810013P06Rik		2.204246	
Csnk1a1		2.2022882	
Dcun1d2		2.2004914	
Gm12669		2.198399	
Gm28453		2.197333	
Rnf149		2.1964686	
Lman2		2.1951354	
Tmprss15		2.1943855	
Glipr1		2.1941082	
Zfp811		2.1926165	
Irgm1		2.1921883	
Xpo1		2.1916888	
Paqr5		2.1913605	
Cox6c		2.19103	
Brix1		2.190445	
Tkt		2.189788	
Ramp2		2.1883955	
Ugt1a5		2.1878703	
Rab6a		2.1873896	
Gpr68		2.1859405	
Soat1		2.1844113	
Minar2		2.1841154	
Il1a		2.183106	
Xist		2.1821485	
Borcs7		2.1816382	
Gpr15		2.181467	
Zfp326		2.1812885	
Cfap77		2.1812098	
Dimt1		2.1798131	
Cenph		2.1792245	
Kdsr		2.179223	
Chp1		2.1785328	
Cat		2.1780937	
Map4k3		2.1778126	
Commd7		2.1775692	
Rpl12		2.1754644	
Tmem108		2.1753113	
Ice2		2.1752214	
Ly6i		2.1748796	
Bcap31		2.1748686	
Ogfrl1		2.174491	
Dapk2		2.1728806	
Zfp354c		2.172735	
Ctss		2.1716838	
Fgf5		2.1708405	
Gm10684		2.1692958	
Lonp2		2.1691108	
Gm8773		2.168212	
Pknox1		2.1668696	
Akirin1		2.1661463	
Pigu		2.1656833	
Adtrp		2.1655126	
Mfsd14a		2.165381	
Tspan13		2.1648495	
Tafa5		2.1625528	
Slc35e3		2.1615517	
Hsp90aa1		2.1611912	
Psma3		2.160934	
Slc9a9		2.1595569	
Ptcd2		2.1589699	
Rnf25		2.158966	
Vcam1		2.158716	
Smoc1		2.1584656	
Nhsl1		2.157426	
Bhlhe22		2.156602	
Ptprc		2.155858	
Rab9b		2.155394	
Cenpo		2.1553	
9930012K11Rik		2.1549475	
Mfsd2b		2.1545718	
Ubxn4		2.1530516	
Tuba1b		2.152236	
Minpp1		2.1520681	
Zfp59		2.1517644	
Slc7a7		2.1510468	
Tpm4		2.1507673	
Naaa		2.1500883	
Acap1		2.150009	
Cdk8		2.1494422	
Cdc16		2.147547	
Stap1		2.1470134	
Dennd5b		2.1466763	
Mapkap1		2.1465	
Cyb561		2.1461723	
Msh2		2.144354	
Cacna1s		2.144275	
Babam1		2.143358	
Tsc22d1		2.1429143	
Acadsb		2.1429086	
Slc18b1		2.1411443	
Vps45		2.140982	
Tyw5		2.1408155	
Fbln7		2.1405487	
Stox1		2.140446	
Gm12925		2.1402967	
Vapa		2.1400664	
Ywhae		2.1400268	
Cacfd1		2.139374	
Svip		2.1384623	
Aplp2		2.138238	
Tmem256		2.1371324	
Ilk		2.1367989	
8030423J24Rik		2.1365597	
Xlr3b		2.1360009	
Tprgl		2.135883	
Slc19a3		2.1342776	
Epha2		2.1341689	
B930095G15Rik		2.1333337	
Tmem14a		2.1313868	
Hdhd2		2.1307993	
Tsix		2.1305337	
Mylpf		2.130134	
Xlr4b		2.1296167	
Fuca1		2.1276944	
Mir7013		2.1270888	
Ralb		2.126895	
Kcnt2		2.1267068	
Zfp882		2.1266398	
Sgce		2.126481	
Gm2762		2.12599	
Ugt1a6a		2.1250565	
Stx7		2.124473	
Slc25a40		2.1223958	
Fam92a		2.1212792	
Rab31		2.1205275	
Cd55		2.119425	
Rala		2.1191285	
9330199G10Rik		2.1189334	
Serpini1		2.1183653	
Hmgcs2		2.1183467	
Exoc8		2.1161644	
Eef1e1		2.1137924	
Pdp1		2.1116943	
Gm15559		2.1104746	
Amd2		2.1103404	
Plp1		2.1096811	
Zfp712		2.1094787	
Klhdc2		2.1070428	
Birc2		2.1063113	
Adamts2		2.106088	
Amd1		2.1051679	
Slc19a2		2.1031513	
Saxo2		2.102861	
Alms1-ps2		2.102477	
Ran		2.100803	
Pkp4		2.1001215	
Cptp		2.100078	
4930553P18Rik		2.1000412	
Selenos		2.0991411	
Hsf2bp		2.0987215	
Mrpl13		2.0981734	
Pphln1		2.0958495	
Gldc		2.0922198	
Plekha3		2.0919845	
Gm30505		2.0917969	
Wtap		2.089794	
Glt8d2		2.0893803	
Ndfip1		2.08813	
Mbnl1		2.0858958	
Rab3ip		2.0836248	
Sord		2.0835772	
Ifit3		2.082937	
Lypd1		2.0805192	
Cdc37l1		2.0782666	
Arf6		2.0781386	
Ube2d3		2.0781114	
Sla2		2.0778065	
Rnasel		2.077623	
4930592A05Rik		2.0768936	
Cct8		2.0765333	
Mtres1		2.0763102	
Rsph14		2.0760987	
Gnpat		2.0732498	
Mthfs		2.0725932	
Thap1		2.072068	
Prss23		2.0701318	
Mospd4		2.0700974	
Rftn1		2.0685873	
Gnpda2		2.067309	
Mir17hg		2.0658135	
Mrps16		2.064012	
Tfpi		2.0634944	
Gm5862		2.063413	
Rnf168		2.063071	
Adrb2		2.0619738	
Tmem179b		2.059767	
Vmn1r21		2.0592065	
Cyp19a1		2.0586894	
Hexim2		2.0579636	
Rgs18		2.0573244	
Cd9		2.0571764	
4930428E07Rik		2.0570192	
Mir5617		2.0567715	
Slc1a3		2.0564046	
Smim15		2.0548108	
Fignl1		2.0546486	
4930547E08Rik		2.0545635	
Snrpe		2.0533848	
9530068E07Rik		2.0533676	
Mylk		2.05258	
Efna5		2.0517197	
Zfp449		2.0514786	
Fkbp9		2.0500562	
Ticrr		2.0487385	
Ttll13		2.0467396	
Mrpl32		2.046261	
Erh		2.0462418	
Mrln		2.046177	
Hsd17b11		2.0455132	
Odf3l2		2.0449374	
Tiprl		2.0448875	
Plcz1		2.0431395	
Chtf18		2.0419395	
Fbln2		2.0417612	
Snhg4		2.0415015	
Tsnaxip1		2.0412626	
Tmem167b		2.0411453	
Wdr5b		2.0405607	
Guk1		2.0401685	
Cnpy4		2.0392148	
Rap1b		2.0385578	
Tmem18		2.0369856	
Syt11		2.0365496	
Hnf4g		2.034602	
Zfp994		2.0339656	
1700010I14Rik		2.0338156	
Tmem30a		2.0331984	
Itpkc		2.0323908	
Nat8f3		2.030682	
Eny2		2.0297127	
Nop2		2.0295987	
Pkmyt1		2.0286162	
Usp14		2.0278296	
Bnip3l		2.027734	
Bcl2a1b		2.027554	
Esco2		2.0273497	
Hsd3b4		2.0267935	
Gpr65		2.0262048	
Mfn1		2.0250769	
Ano7		2.0246785	
Zfp346		2.0244303	
1700028K03Rik		2.0233421	
Tmem209		2.0222123	
Fcgr2b		2.0219855	
Map3k20		2.0207317	
Bbs4		2.0200357	
Spag16		2.0193245	
Stoml3		2.0190668	
Tspan2		2.0187364	
Cd300ld3		2.0176144	
Rnf13		2.0175586	
Fhl1		2.0165691	
Klhl11		2.0146544	
Cycs		2.0145326	
Gm13205		2.0138953	
Tsr2		2.0135453	
Oaz3		2.0117667	
Tfcp2l1		2.0111775	
Krt85		2.0110526	
Ugt1a7c		2.010419	
Gm3604		2.0097754	
Tex10		2.0092106	
2510002D24Rik		2.0086942	
H2-T23		2.0083914	
Arl5a		2.0082672	
Ctsd		2.0077686	
Gm4814		2.0077138	
Scg2		2.0075924	
Napepld		2.0063276	
Gm9079		2.0062132	
Gins1		2.0050678	
Stt3b		2.0018058	
Trpm1		2.0010798	
Sdhc		2.000963	
Cyp2d26		2.0006979	
Slc1a1		1.9999738	
Ppa2		1.9990587	
Grpel1		1.9970506	
Cdh17		1.9965911	
Abraxas2		1.9955952	
Qk		1.9954357	
Zfp423		1.9951286	
Med9os		1.9949001	
Isca1		1.9945831	
Gpc3		1.9944395	
Gm17769		1.9940939	
2610008E11Rik		1.9917325	
Fam217a		1.9914804	
Oprl1		1.9908569	
Nf1		1.9904541	
Ccl4		1.9902343	
Olfr95		1.9897276	
Pla2g7		1.9896948	
Castor1		1.9879512	
Boc		1.9868742	
Mbip		1.9867609	
Tmem140		1.9862902	
Vps41		1.985047	
Adra1b		1.9847037	
Pcnx4		1.9843585	
Rep15		1.9841522	
Tmem121		1.982548	
Lrrtm2		1.9818345	
Glul		1.9792494	
Llph		1.9782025	
Ttc4		1.9775211	
Guca1b		1.9774073	
Pnpla1		1.9772112	
Arrdc3		1.9771322	
Slc6a19		1.9760078	
Tmem130		1.9751942	
Edar		1.972295	
Gm3020		1.971484	
Fcgr4		1.968843	
Man2b1		1.9681504	
Cpne3		1.9681075	
Vsir		1.9680165	
Xlr3a		1.9678648	
Cd53		1.9678048	
BC006965		1.9676331	
Aoc3		1.9665185	
Acads		1.9663616	
Arsk		1.9652334	
Lexm		1.9649755	
Ap4s1		1.9649597	
Ptpn2		1.9639918	
Ikzf2		1.9634193	
Casc4		1.9634049	
Tm6sf1		1.9630976	
Rbm39		1.9614387	
Zfp367		1.9613354	
Cops5		1.9608258	
Emc4		1.9607866	
A930003A15Rik		1.9604385	
Fam120aos		1.9602442	
Lcn2		1.9590892	
Spg21		1.9571706	
Cbln2		1.9566097	
Pdp2		1.9565512	
Kras		1.9564596	
Gde1		1.9547411	
Csgalnact2		1.9544473	
Wnt9b		1.953876	
Sumo2		1.9536273	
Edil3		1.9533393	
Btf3		1.9531682	
Ttc32		1.9520653	
Gpr39		1.9516442	
Ppp4r2		1.9511018	
BB031773		1.950879	
Nme1		1.9501983	
Gm2a		1.950187	
D4Ertd617e		1.948149	
Uspl1		1.9479431	
A730046J19Rik		1.947909	
A630077J23Rik		1.9475275	
Mir7225		1.9469427	
Cldn9		1.9461225	
2810049E08Rik		1.9461166	
Gtf2a1		1.9445503	
Aqp4		1.9443033	
Abcd3		1.9440781	
Hs3st6		1.9440517	
Pex12		1.9440409	
Kcnip1		1.9439973	
4933402D24Rik		1.9439594	
Crygs		1.9437555	
Fank1		1.943542	
Plekhn1		1.943494	
Zfp758		1.942806	
Kif2a		1.9427496	
Igsf10		1.9408649	
Nkain4		1.9401288	
Myh13		1.940097	
Msantd4		1.9397207	
Mr1		1.9391551	
Bud31		1.9385247	
Prkag1		1.9379764	
Vmac		1.937969	
Lipa		1.9376279	
Lix1		1.9375676	
Immp1l		1.9371966	
Snx16		1.9356258	
Nudt12os		1.9348239	
Rpgrip1		1.9336584	
Nbdy		1.9314113	
Zfp354b		1.9310737	
Denr		1.9306316	
Tm9sf2		1.9305283	
Mir377		1.9302953	
Vps50		1.9300361	
Mir5110		1.9293848	
Cyb5d1		1.9284005	
Zfp942		1.9279895	
Gm17660		1.9275386	
Tent5a		1.9259413	
Mro		1.9246932	
Nkiras2		1.9220389	
Gm15246		1.9211384	
Wdr63		1.9204407	
Etv6		1.9201164	
Cavin2		1.919426	
Snora24		1.9194078	
Ctse		1.9184383	
Fam186b		1.9161791	
Fam149b		1.9158295	
Slc35a3		1.9152336	
Slc38a2		1.9151877	
Csf1r		1.9150854	
Ndrg1		1.9144472	
Gpr22		1.9142278	
Tmem69		1.9140153	
Pmpcb		1.912593	
Nat1		1.9125657	
Sf3a3		1.9124151	
Nap1l5		1.9123126	
Fbxo8		1.9120967	
Cmbl		1.9108726	
Pcmtd1		1.9106435	
Tdo2		1.9097857	
Rps26		1.9096079	
Gm4285		1.908374	
Mrps23		1.9072446	
Bnip2		1.906748	
Tm4sf1		1.90646	
Parp3		1.9063948	
Armcx2		1.9063444	
Olfr691		1.9059155	
Tekt2		1.905189	
Tsc22d3		1.9047121	
Spata5		1.9044088	
Trappc6b		1.9038198	
Mir3094		1.90341	
Cyp4f14		1.9026116	
Abhd3		1.901005	
Slc26a4		1.9009378	
Prrg1		1.9000868	
Mir382		1.8999993	
Rsrc1		1.8994929	
Aadat		1.8984859	
Mir130c		1.8965764	
Nostrin		1.896334	
Nuggc		1.8959621	
Pwwp3b		1.8957319	
Proca1		1.894522	
Dgke		1.8936573	
Fndc5		1.8910506	
Dio2		1.8903764	
Selenow		1.8900002	
Tinagl1		1.8883643	
Zfp780b		1.8876079	
Fcer1g		1.887602	
Clpb		1.8874665	
Lyve1		1.8863738	
Gm10548		1.8854706	
Capza1		1.8851479	
Lrat		1.884813	
Mmp19		1.8837202	
Mir6973a		1.8831627	
Sesn1		1.8823284	
Tspan12		1.8820753	
Sil1		1.8806173	
Fgf12		1.8796475	
Pcgf5		1.8778065	
C030029H02Rik		1.8758541	
Tnmd		1.8753191	
Gm11166		1.8752046	
L3mbtl3		1.874906	
1810044D09Rik		1.8743893	
Elmod2		1.8740892	
Dynlt1c		1.8726928	
Klrb1a		1.872245	
St8sia4		1.8721426	
Fam228a		1.8709042	
Slc25a16		1.8697964	
Stab2		1.8688114	
Ccl9		1.8686554	
Tomm22		1.8680732	
Mir7036		1.8675812	
Il11ra2		1.8652966	
Gm2002		1.8652966	
Sulf2		1.8642696	
Ddx1		1.863812	
Catsperz		1.8635957	
Mt1		1.8633817	
Fyb		1.8630563	
Mcl1		1.8628932	
Ccdc127		1.862459	
Resf1		1.8621117	
Gyg		1.8621035	
4933406C10Rik		1.861697	
Omp		1.8600051	
Tmem40		1.8589098	
Lair1		1.8581733	
6720468P15Rik		1.8555247	
Trim5		1.8542187	
Erap1		1.8534484	
Gpn3		1.8520505	
Dclre1b		1.8518959	
Ncstn		1.8517187	
Ngrn		1.8513821	
Irf5		1.8513242	
Brcc3		1.8512712	
Entpd6		1.8508766	
Adcy2		1.8501407	
Rpn1		1.8497257	
Cr2		1.8490064	
Smpd5		1.8480337	
Dars		1.8467504	
Zfp57		1.8447795	
Ccdc73		1.8447416	
P4ha2		1.8440976	
Fnta		1.8436553	
Pon3		1.8432679	
Impact		1.8418076	
Muc20		1.8413804	
Nxpe3		1.8412592	
Zic4		1.8405681	
Prss3		1.8397431	
Ube2l3		1.8390493	
H1f3		1.8383917	
Rufy3		1.8372065	
Cdadc1		1.8371416	
Aig1		1.8370774	
Isg15		1.8363822	
2900097C17Rik		1.8346052	
4933417O13Rik		1.8335838	
Actr3		1.8327297	
Cdc123		1.8325433	
Dnah7a		1.8323972	
Prdx2		1.8316823	
Wdyhv1		1.8314475	
Rexo4		1.8310724	
Tmem171		1.8310467	
Upf3b		1.830856	
Slc37a2		1.8297693	
Folh1		1.8294193	
1810037I17Rik		1.8286645	
Sdc2		1.8281617	
Mir679		1.8276764	
Timp3		1.826831	
Scara5		1.8260051	
Hfe		1.8257346	
Ppp3cb		1.8248256	
Ttc33		1.8246698	
Eps8		1.8234117	
Mmd2		1.8231468	
Dbi		1.8231093	
Ctbp2		1.8229574	
Zmym1		1.8228978	
0610039H22Rik		1.8227432	
Gpcpd1		1.8226063	
Mttp		1.8223345	
Lrrc8a		1.8222241	
Rpl27		1.8208326	
Top3a		1.8184685	
Plcd4		1.8181359	
Il1r1		1.8175539	
Zfp189		1.8172957	
Gm572		1.8170028	
Bid		1.8167208	
Cfap221		1.8167104	
Wdr1		1.8156004	
Slc35g2		1.8152918	
Zfand4		1.8150389	
Gm4876		1.814727	
Pawr		1.8136224	
Gm11681		1.8127726	
Mir674		1.8116153	
Zfp760		1.811456	
Tmem229a		1.8109896	
Serpinb3b		1.8106087	
Prdx6		1.8091124	
Morf4l1		1.8089733	
Zfp853		1.808151	
Cpm		1.8080837	
Srrm4os		1.8074696	
OTTMUSG00000016609		1.8073492	
Ptpn3		1.8067662	
Ak8		1.804411	
Nagk		1.803928	
Atp5b		1.8036056	
Exoc5		1.8019698	
Lurap1l		1.8017259	
Armc3		1.8016043	
3830406C13Rik		1.8002155	
Clec18a		1.8000382	
Timm29		1.799596	
Noc3l		1.7994771	
Nhlh2		1.7989959	
Ubc		1.7979424	
Zfp930		1.7975805	
Ndufs4		1.7954344	
Acss3		1.7952021	
Mrps6		1.7942871	
Tmem176b		1.794283	
Ccl5		1.7936301	
Wdr92		1.7935717	
Gm16062		1.7927337	
Zfp119a		1.7922007	
AA387883		1.7917706	
Anapc5		1.7915375	
Tbata		1.7914996	
Nkx6-1		1.7910511	
Trip4		1.790442	
Olfr221		1.7901094	
Mir1231		1.78996	
Ptprtos		1.7897661	
Cxcl16		1.7892959	
2610035D17Rik		1.7892611	
Ddo		1.788753	
Chchd6		1.7883413	
Lman1		1.78817	
4933428C19Rik		1.7861059	
Dcn		1.7857066	
Fam122b		1.7855893	
Ramac		1.7848982	
Scrg1		1.7847483	
Slc35f5		1.7842689	
Krt222		1.7836378	
Glrb		1.7823576	
F2r		1.7822155	
Cdk14		1.7818819	
Uqcc1		1.7817754	
Srsf1		1.7811383	
Rtkn2		1.7809738	
Ddb2		1.780959	
Gm29683		1.7809298	
Pla2g12a		1.7795515	
Cryba1		1.7793682	
Cenpw		1.7793406	
Zfp60		1.7792807	
Bpifc		1.7783958	
Klrb1b		1.7772379	
Ube2n		1.7770679	
Marf1		1.7765495	
Jpt2		1.7751118	
Mir431		1.7743796	
Acbd5		1.7739985	
Cnot8		1.7727873	
AA467197		1.7723002	
Colgalt2		1.7717513	
Sowahc		1.7712003	
B3galt5		1.7708597	
Gpr85		1.7706463	
Cxcl10		1.7703863	
Fkbp5		1.7703552	
Coq7		1.7698661	
Prrg3		1.7692485	
Oxsr1		1.767486	
Psmd14		1.7670014	
Ero1lb		1.7667688	
Mir6390		1.7659624	
Defb20		1.7639252	
Ncbp1		1.7631673	
Rsrc2		1.7627285	
Clpx		1.7625788	
Mrpl45		1.7623075	
Bysl		1.7616181	
Avpr1b		1.7614288	
Atp6v0d1		1.7605293	
Bmf		1.760428	
Zmym6		1.760304	
Nek11		1.7600715	
Srp54a		1.7589612	
Capzb		1.7582858	
Polr3b		1.7579914	
Gm12610		1.7571956	
Fbn2		1.7569715	
Clpp		1.7567397	
Mpv17		1.7560152	
Spdya		1.7558174	
Megf6		1.7550151	
2900052N01Rik		1.7547126	
Zfp120		1.7546774	
Pcsk5		1.7545489	
5033406O09Rik		1.7526083	
Set		1.7516847	
Tnfsf8		1.7516142	
Actn3		1.7505066	
Sptbn5		1.7502713	
Tecrl		1.7493782	
Nsun4		1.7483424	
Sdc4		1.748193	
L3hypdh		1.7468511	
Scn7a		1.7460977	
Prss46		1.7457241	
Fam174b		1.7451773	
Rcan1		1.744876	
Mir12193		1.744805	
Alkal1		1.7425491	
Snx9		1.7420158	
Slc30a9		1.7411653	
Car10		1.740228	
Rpusd3		1.7399819	
Tyw1		1.7389047	
Ykt6		1.7388543	
Gm32229		1.7387009	
Pdk4		1.7385907	
Ly86		1.738377	
Ndufa13		1.7376733	
Hspa14		1.7369999	
Mir344d-1		1.7368007	
Rab9		1.7367985	
Hcrtr1		1.7366165	
Rbm41		1.7355618	
Zcchc9		1.734868	
Blzf1		1.7348262	
Zfp207		1.7342957	
Ddx10		1.7326065	
Smim1		1.7322586	
Rp2		1.7320257	
Rab8a		1.7304078	
Adk		1.7285069	
1700028P14Rik		1.7271221	
1700102H20Rik		1.727056	
Chpt1		1.7269633	
Cab39l		1.7267367	
Cmtm6		1.7261614	
Ebf2		1.724614	
Nat8f7		1.7243212	
Cox16		1.7241366	
Actr10		1.7235836	
Cpxm1		1.7233692	
Radx		1.7233679	
Fam83e		1.7231034	
Mospd1		1.7229092	
Gm46567		1.722792	
Mtarc2		1.7216775	
Mfsd8		1.7213134	
C330020E22Rik		1.7211599	
Odf2l		1.7211456	
Gm30551		1.7207524	
Gstt3		1.7198335	
Mrpl9		1.7197713	
Impdh2		1.7192742	
Med31		1.7190386	
Iqcb1		1.7190112	
Sdhb		1.7174162	
Ptbp3		1.7163994	
Psmg2		1.7161562	
Mlph		1.7156092	
Erlin2		1.7154325	
Oxnad1		1.7143835	
Cry1		1.7126153	
Srp19		1.7114624	
P4ha1		1.7113963	
Mtap		1.7110587	
Washc3		1.7107518	
Ly96		1.7095326	
Irak1bp1		1.7093767	
Tnfaip6		1.7086045	
Dcaf13		1.7085177	
Cdr2		1.7083702	
Il2rg		1.708182	
Agpat4		1.7081187	
Tlr1		1.7074459	
Iqgap2		1.7073393	
Usp18		1.7063335	
Syngr2		1.7061735	
Amn1		1.7061361	
Lrrc57		1.7053932	
Pecr		1.7050087	
Tmem273		1.7044052	
Eloc		1.7027808	
Grn		1.7022967	
Maob		1.7018362	
Sugct		1.7012998	
Smap1		1.7011192	
A230077H06Rik		1.7004714	
Cdc5l		1.6996087	
Grb14		1.6993728	
Daw1		1.6992662	
Vps26c		1.6992644	
Tsga10ip		1.6992416	
Ppp2ca		1.6985166	
Gm16731		1.698509	
4931431B13Rik		1.6981889	
1700054M17Rik		1.6973214	
Ms4a4a		1.6964583	
Bcl6		1.6959162	
Car13		1.6956693	
Lin52		1.6954927	
Golga7b		1.6946809	
Txn2		1.6935397	
