"","genes","logFC","logCPM","F","PValue","FDR"
"11784","ENSMUSG00000115777",0.0429184635183281,-0.167403714512098,0.00889316173535753,0.925371142682662,0.981910102903304
"11785","ENSMUSG00000022021",-0.578929643244915,0.848414138809608,3.93300537009533,0.054721591414526,0.517761911949555
"11786","ENSMUSG00000022019",0.0292300680202486,3.94755125999941,0.0656516662595102,0.799179780820941,0.949883649052742
"11787","ENSMUSG00000062611",1.0347816887841,5.26850996684781,2.14937138518372,0.150981185332034,0.614882034509511
"11788","ENSMUSG00000050505",-0.0152389092300707,2.76193362880627,0.00757015851947762,0.931130111341198,0.983336755049312
"11789","ENSMUSG00000062093",0.55739481629836,1.716610672937,2.56419265357038,0.117717289000703,0.59028589542477
"11790","ENSMUSG00000055421",0.016047187769829,5.07568146556591,0.0121773939830914,0.912720510927219,0.978198614692012
"11791","ENSMUSG00000115632",0.947510215387592,2.38791005271337,6.86379863705585,0.0126341740758219,0.457756028450327
"11792","ENSMUSG00000115447",-0.199294540498437,-0.833850314206026,0.0837749810337667,0.773842930921682,0.941048774603673
"11793","ENSMUSG00000022076",-0.169184291228115,2.00607581864525,0.586268694502255,0.448668149458891,0.819594682111653
"11794","ENSMUSG00000055639",0.0793505090984448,4.12218804711178,0.242805839377482,0.625065768064816,0.893464464983879
"11795","ENSMUSG00000033186",-0.206431674019943,5.36923864039472,2.29992692439772,0.137782647431037,0.603446162683938
"11796","ENSMUSG00000022070",-0.418045077909561,1.48900722786134,2.2777330723606,0.139641063561159,0.605413403299139
"11797","ENSMUSG00000033166",-0.152118856248011,3.06668644605878,1.15220179957509,0.28996169154623,0.730520534365592
"11798","ENSMUSG00000022064",-0.0838667077987576,2.42515315129237,0.324862008577423,0.572106404127144,0.87223320834788
"11799","ENSMUSG00000005148",0.131128823571828,3.83668773982243,0.721919069741701,0.400918231974355,0.796702809242777
"11800","ENSMUSG00000072294",0.423949548142495,1.85572053708767,1.1235824665663,0.295942016511714,0.73490708178441
"11801","ENSMUSG00000033083",0.191167198220017,3.0382350971365,1.29743558661576,0.261921125639643,0.709953708865202
"11802","ENSMUSG00000075486",-0.0410932850075883,4.74745092908307,0.12239618383665,0.728411342498728,0.927982384823155
"11803","ENSMUSG00000022111",0.100534562448771,4.39195294538679,0.903979039647473,0.347817462370059,0.770195521466305
"11804","ENSMUSG00000053821",-1.2099346419803,-1.0940862321345,1.96587406183902,0.169127192164607,0.633120287681635
"11805","ENSMUSG00000033060",0.00597358110056133,6.00424649362905,0.00274132185432112,0.958522221506813,0.989135536661309
"11806","ENSMUSG00000115584",0.148544837470342,4.2477775947987,1.27857583748229,0.265358792792655,0.713012001465662
"11807","ENSMUSG00000098557",0.0370681155463995,5.72172431578197,0.0666525833225397,0.797689036963675,0.949309841464065
"11808","ENSMUSG00000022126",2.73157052136595,1.82008456702319,10.0259254037352,0.00306645009016126,0.457756028450327
"11809","ENSMUSG00000022125",-0.0984450672760533,3.5345811254286,0.548528736230535,0.463541348558423,0.825873063310143
"11810","ENSMUSG00000022124",-0.208429343036641,5.21250253349852,3.51194395951637,0.068751485853134,0.536585759525707
"11811","ENSMUSG00000033004",-0.158733801073199,6.6734217354988,2.40678735065448,0.129226866599831,0.599246290127726
"11812","ENSMUSG00000115099",0.138788953472277,2.60500462377681,0.657701348015867,0.422500580367665,0.80679368887917
"11813","ENSMUSG00000022123",-0.264263367978089,0.371936957762599,0.447333890660959,0.50770887051557,0.846587675987858
"11814","ENSMUSG00000055717",-0.0872462758032573,5.49849259887056,0.824604209995367,0.369648313546617,0.780929322458026
"11815","ENSMUSG00000093192",0.000308011898345643,2.54322768954418,1.6957745064798e-06,0.998967896901806,0.999486001466728
"11816","ENSMUSG00000089707",-0.00982681688943079,2.86786664796288,0.00430116461490871,0.948058720201385,0.987564504796477
"11817","ENSMUSG00000022122",-0.210629164587521,5.38423201733523,2.13488017128147,0.152327901292629,0.616114969049346
"11818","ENSMUSG00000022120",0.122355786182312,2.89606691312734,1.01312865670752,0.320618609906091,0.751458318024266
"11819","ENSMUSG00000022119",0.0442489165760228,4.67353006561516,0.267218604335263,0.608245513120379,0.886934900687056
"11820","ENSMUSG00000091509",0.562885029668762,3.8022364192779,4.27368971730462,0.0456742445583358,0.505640142802612
"11821","ENSMUSG00000053253",-0.0704868867522241,6.42910241950853,0.524813513873289,0.473300683578587,0.832309157968275
"11822","ENSMUSG00000115149",-0.719948983795271,0.956994934729828,5.47681734539322,0.0247076639827868,0.473401113483425
"11823","ENSMUSG00000110080",-0.258121885192232,3.33149731882361,2.0645930420475,0.159063661141068,0.62226006525915
"11824","ENSMUSG00000060143",-0.12216910431775,1.23573244608332,0.110469504653556,0.741464847686468,0.932525214297367
"11825","ENSMUSG00000022114",0.358901307671494,5.67809990454487,5.72533025521907,0.0218508906991919,0.47015672012166
"11826","ENSMUSG00000075478",0.069741434082472,5.39221762415932,0.453568566359815,0.50478354401676,0.845478749218118
"11827","ENSMUSG00000045871",-0.441795808419293,0.902818209877819,2.4138416855848,0.128684058259823,0.598525494311769
"11828","ENSMUSG00000115650",0.291592572596928,0.0198941726704122,0.485849680675851,0.490092150450635,0.838341607458914
"11829","ENSMUSG00000033214",0.151737285722758,5.35969552416723,3.08943966333979,0.086980048449198,0.561285268810004
"11830","ENSMUSG00000058126",0.916422098466211,5.64666205200114,2.73393717583612,0.106602703265084,0.582385501590354
"11831","ENSMUSG00000022112",0.0774346769704557,4.65833107999434,0.653405253545833,0.424006805341148,0.807349602537722
"11832","ENSMUSG00000093497",0.266035332237136,2.46597515899288,2.28853012205625,0.138733347727765,0.604411565288276
"11833","ENSMUSG00000058571",0.534853302642843,0.699744018826246,1.22175223289116,0.276072790088585,0.721203773071739
"11834","ENSMUSG00000022129",0.576567264786545,-0.525550320231093,1.27198549809728,0.266573659456574,0.714204442161132
"11835","ENSMUSG00000022130",-0.640647079736538,2.11572314730428,8.06177742484533,0.0072675004874394,0.457756028450327
"11836","ENSMUSG00000022131",-0.0243049125576961,4.45539259305825,0.0461474364398683,0.83107438826193,0.958584668270793
"11837","ENSMUSG00000061517",0.217751626727079,3.50914893907358,1.40173082772889,0.243899777263811,0.694811014710898
"11838","ENSMUSG00000090534",0.216152844226311,1.51022031494623,0.6294723477302,0.432550780297706,0.81123184026899
"11839","ENSMUSG00000032849",-0.115071630647153,3.40574199421724,0.876337433364697,0.355208856658821,0.773921557821026
"11840","ENSMUSG00000022132",0.0399968911558441,4.74860114429968,0.131442395198343,0.718980756345904,0.924841644917143
"11841","ENSMUSG00000042156",-0.0243034335692717,5.46726422777814,0.03719487641111,0.848111683865396,0.962988516733357
"11842","ENSMUSG00000115718",-0.173811619549674,4.50996601613864,1.90806129417545,0.175371329239497,0.639628725613732
"11843","ENSMUSG00000022136",-0.0137144573824333,5.05549940289829,0.0205563628529193,0.886763349540722,0.972290524910744
"11844","ENSMUSG00000115220",0.0408938026208128,1.96214660785761,0.0473250565009251,0.828966813409534,0.958288622020202
"11845","ENSMUSG00000042104",-0.268257209847956,3.23861456259994,2.26362657370202,0.140837444195191,0.606191094954457
"11846","ENSMUSG00000087479",-0.334156652518926,1.53153177253049,2.00214116247801,0.165344862412123,0.629255120089649
"11847","ENSMUSG00000053465",0.240074541712081,2.22167523511805,0.2868546473016,0.595412171611978,0.882053476772626
"11848","ENSMUSG00000022139",-0.142894771870688,6.42485346168385,2.06443613678873,0.159079085334151,0.62226006525915
"11849","ENSMUSG00000097903",0.380780808854733,1.32136894013491,0.764406364636388,0.387529567743262,0.789302368814052
"11850","ENSMUSG00000051615",0.126911201825947,5.72662579480887,1.37422431201091,0.248496184726878,0.699024157866321
"11851","ENSMUSG00000030662",0.149259970986344,6.23444330894975,2.55500599655797,0.118355682580427,0.591808838527479
"11852","ENSMUSG00000025555",0.154626979236058,5.55970483761231,3.54524961884369,0.067507127004979,0.534903910410136
"11853","ENSMUSG00000085133",0.0709849623804644,4.9951802381465,0.371828197977956,0.545694375818297,0.861143709733771
"11854","ENSMUSG00000063410",0.0100757654586398,4.873314124053,0.00656840935664107,0.935837486940757,0.984050976239845
"11855","ENSMUSG00000025558",-0.207067213289239,5.21090310607123,1.61070979239589,0.212228805469842,0.668945469971464
"11856","ENSMUSG00000041765",-0.0231987004538311,5.13337992960648,0.0761535607082235,0.78409752584616,0.943967418108427
"11857","ENSMUSG00000051212",0.249843304629725,-0.111250806481787,0.515691492569571,0.477144900497315,0.833866731161817
"11858","ENSMUSG00000085615",-0.183426456821219,-0.738032887723939,0.155647637282988,0.695435136883626,0.916720610225219
"11859","ENSMUSG00000025544",0.0199035431776578,6.15723529865034,0.11264133334587,0.739031183251627,0.932437054288002
"11860","ENSMUSG00000066538",0.156752806201992,3.03791188715617,1.08656594190964,0.303920742782621,0.740005640037772
"11861","ENSMUSG00000090674",0.414803873558142,0.153349726964084,1.15342314767396,0.289710022769613,0.730520534365592
"11862","ENSMUSG00000025545",0.0377665137806954,3.75027236964853,0.0811209344784454,0.777354337405101,0.94259592454044
"11863","ENSMUSG00000115263",0.107691707524987,1.9161569387823,0.271354250458412,0.605493650131602,0.88625607560462
"11864","ENSMUSG00000041703",-0.254858831649235,2.86012788687939,1.75649869837702,0.19309661558241,0.655119963947828
"11865","ENSMUSG00000085555",0.397615522905989,1.2233364957275,1.92469278944965,0.173547317462279,0.637722743168498
"11866","ENSMUSG00000061524",0.181711598094354,4.90169172000409,0.912999025531522,0.345451925179258,0.76819314012367
"11867","ENSMUSG00000041650",-0.0352964093571038,4.60961703798131,0.187675278564163,0.667345391073409,0.907833054444891
"11868","ENSMUSG00000041625",0.158780277267117,3.8711493523319,2.08940077241597,0.156647013452824,0.61929696314449
"11869","ENSMUSG00000075463",0.414695311852412,1.86884890440023,5.09558805650278,0.0299084226022222,0.485903130631015
"11870","ENSMUSG00000041594",-0.175596395425763,2.77126359047615,1.08621351182102,0.303998069236844,0.740005640037772
"11871","ENSMUSG00000000197",-0.0734069017719168,5.52984908264592,0.494213545511571,0.486404358480907,0.836786393744321
"11872","ENSMUSG00000032925",0.124998877288432,2.89746555501343,0.736443470631714,0.396265677639153,0.793061394768923
"11873","ENSMUSG00000025551",0.185819414858244,4.29970377934814,2.34693096974915,0.1339408022229,0.600312594263008
"11874","ENSMUSG00000101445",0.347351905554522,2.20595007451212,2.71088841576649,0.108039135982918,0.582385501590354
"11875","ENSMUSG00000114970",-0.041511566503015,0.708106005236925,0.00939121935530583,0.923316358753624,0.981314084409569
"11876","ENSMUSG00000025899",0.124982326618553,4.04034380851747,1.0763422069775,0.306174595268506,0.741512110968025
"11877","ENSMUSG00000025898",-0.337551329439729,2.3569079185276,5.61019407197236,0.0231272423965547,0.472033569627896
"11878","ENSMUSG00000041624",0.523212956132684,0.521913465236653,2.0367695259059,0.16182658916485,0.62653045100428
"11879","ENSMUSG00000025894",-0.19016260316775,4.03046396255643,3.30897411123769,0.0769111789975332,0.550846173786228
"11880","ENSMUSG00000025893",-0.263770067512465,2.10556424696326,1.22093482018843,0.276230944906918,0.721203773071739
"11881","ENSMUSG00000041124",-0.0314019740210682,5.13725795001507,0.128412279438239,0.722097557507231,0.925304598767679
"11882","ENSMUSG00000025892",-0.225042392067204,5.30402283351555,3.0913423576288,0.0868866492255965,0.561285268810004
"11883","ENSMUSG00000025888",0.186161981999472,0.344092956385942,0.30017302512219,0.587027287708756,0.878808743500466
"11884","ENSMUSG00000025887",-0.932875705540195,-0.604588554794057,2.93931010047147,0.0947195506364095,0.568402565202629
"11885","ENSMUSG00000032006",-0.0565987618534092,0.757521618062877,0.037121061562492,0.848260567415555,0.962988516733357
"11886","ENSMUSG00000047193",-0.109692650038643,3.83703703955928,1.25084463035058,0.270519283885725,0.717159416204175
"11887","ENSMUSG00000032002",-0.115209728699865,4.80139398684563,0.908212435851809,0.34670443814786,0.769482887541535
"11888","ENSMUSG00000050578",3.80161435404801,0.309041974488903,12.4602274161758,0.00112109856673605,0.457756028450327
"11889","ENSMUSG00000049723",3.06550418113735,-0.496715109652732,9.75515531223696,0.00344372998106698,0.457756028450327
"11890","ENSMUSG00000074516",-0.0219365803015217,3.6655835323665,0.00768049084816532,0.93063135808889,0.983336755049312
"11891","ENSMUSG00000050912",0.133865399740587,3.76617193863036,1.22626223252404,0.27520228801741,0.72067070936762
"11892","ENSMUSG00000057367",0.026669720390856,4.15650009377086,0.0798579671616664,0.779047152381423,0.942918389277844
"11893","ENSMUSG00000032000",0.0155564641666959,0.61528899083562,0.00250398908211219,0.960356743728588,0.989764552861072
"11894","ENSMUSG00000053110",-0.14780686289899,4.4252188681762,2.49276337203297,0.122787319165901,0.594412285713786
"11895","ENSMUSG00000092185",0.166831272305309,-0.19426383229018,0.162998011131518,0.688708990634676,0.913784350398027
"11896","ENSMUSG00000053070",0.164838881579636,2.2571609947826,0.8322317579579,0.367467641133144,0.780499671930391
"11897","ENSMUSG00000040729",-0.138081417529044,2.98759421105657,0.597926954897613,0.444227161886701,0.817463266904073
"11898","ENSMUSG00000031997",0.242576702958054,1.51316865313207,1.08961514730731,0.303252808342129,0.740005640037772
"11899","ENSMUSG00000031870",0.0254871859018609,4.15720079468992,0.071037677883134,0.79129501128752,0.946617859980534
"11900","ENSMUSG00000078117",-0.196414127421115,2.18047640127289,0.972271850319036,0.33044678653087,0.757703015217225
"11901","ENSMUSG00000050730",-0.0987473649521467,2.23338131514794,0.281240204885808,0.599022424902697,0.884339693847498
"11902","ENSMUSG00000039488",-0.270734672806968,0.75910977647757,0.496257749732378,0.485510148835242,0.836721083532903
"11903","ENSMUSG00000079083",-0.180061708019527,1.91340409681854,0.956505688383756,0.334349167782063,0.759479815780556
"11904","ENSMUSG00000079084",-0.259909177326138,3.93622829091927,3.28177425879821,0.0780847049058517,0.552242551657166
"11905","ENSMUSG00000031925",-0.113456246087463,2.27372775822632,0.435869775922299,0.513166048628778,0.847678108896886
"11906","ENSMUSG00000031918",-0.212598306557393,4.9620836213535,3.41041326450564,0.0727054510071257,0.544021253903075
"11907","ENSMUSG00000031922",-0.205883505650464,3.47853364960847,2.68919983389986,0.109410996910701,0.582385501590354
"11908","ENSMUSG00000037808",-0.194539306058821,3.31459826243379,1.47981154651942,0.231421025925261,0.684202823418794
"11909","ENSMUSG00000032009",0.136097837481897,6.63267628566762,0.944825387583123,0.337281073834135,0.760720566691531
"11910","ENSMUSG00000037419",-0.0334853522002732,6.28506659173767,0.115062862535595,0.736348371285771,0.931323902010053
"11911","ENSMUSG00000098832",0.179030298086201,-0.646203632606847,0.154614061883632,0.696395616199887,0.917412199844498
"11912","ENSMUSG00000053914",0.134352192321617,0.11129552550192,0.100301657319416,0.753227925491607,0.9358443690201
"11913","ENSMUSG00000004096",0.00819259659088156,5.84720857869953,0.00731418055977393,0.932301548590895,0.983557277326642
"11914","ENSMUSG00000013076",0.111681449555961,5.41184401922113,0.364063744139205,0.549897798773716,0.863797074189188
"11915","ENSMUSG00000074508",-0.260393880618491,-0.77642975241943,0.254591023422748,0.61681904313317,0.88990856015304
"11916","ENSMUSG00000049307",0.397492892755557,-0.357846482756532,0.854207209129016,0.361286274572443,0.775734554223269
"11917","ENSMUSG00000031927",-0.898282746308721,0.867666151242288,4.64185467974321,0.0377053559236258,0.493206555157824
"11918","ENSMUSG00000031931",0.226212493609125,2.81696949173795,2.54002186227622,0.119405500764971,0.593699269951469
"11919","ENSMUSG00000031928",-0.0203139290021151,2.91118340101152,0.0171454970747118,0.896523514135343,0.974835242799711
"11920","ENSMUSG00000111817",-0.21883228778712,-0.890198683079975,0.150153124816786,0.700584267342089,0.918513385283835
"11921","ENSMUSG00000031932",0.0557765527514215,5.67134896429255,0.226897712545521,0.636603176106652,0.897092430074181
"11922","ENSMUSG00000031934",0.327287313905648,4.43937313451576,10.7729408349855,0.00223637878994906,0.457756028450327
"11923","ENSMUSG00000031937",-0.28238464830169,3.89910967531024,2.81570470807733,0.101679475591181,0.57915665652871
"11924","ENSMUSG00000031935",-0.0495847874653615,4.42325548504958,0.239505702293382,0.627419744989237,0.894224690666972
"11925","ENSMUSG00000031938",-0.193696777094042,4.17475952106743,2.83568886659225,0.100515889738746,0.578722269605952
"11926","ENSMUSG00000031939",-0.309619125953238,3.4558877251652,3.74933683514848,0.0604078342749435,0.530950196331643
"11927","ENSMUSG00000046111",-0.251084837360694,3.25675301049642,2.77498496585119,0.104098100388087,0.580547146356787
"11928","ENSMUSG00000111132",0.0890044785332512,-0.962784209952529,0.0202637213293787,0.887566647782558,0.972560269004591
"11929","ENSMUSG00000111529",-0.0767085538824557,-0.192269556153259,0.0297695446762057,0.863943933646195,0.966487693875955
"11930","ENSMUSG00000089702",0.23479401124839,-0.459367043203113,0.158843294513765,0.692488665993201,0.915862993284406
"11931","ENSMUSG00000058173",-0.222925951664971,2.03191967934291,0.887465038329013,0.352207163898469,0.77273948767812
"11932","ENSMUSG00000039977",-0.632652562245455,-0.424127908901797,2.29503293580196,0.138189963826469,0.603879433571114
"11933","ENSMUSG00000043885",-0.127565702415575,4.85699513075308,0.989048029754346,0.3263623831554,0.753836253482131
"11934","ENSMUSG00000074505",0.0517982129289629,5.22851923816395,0.106223713089614,0.746300573818318,0.93384910606834
