"","A2011","A2012","A2013","A2014","A2015","A2001","A2003","A2002","A2004","A2005"
"Gm10023",405.059314537293,479.083564737978,465.782193479898,473.970672751512,407.372305864539,476.625650879421,445.42504443264,372.178090385985,415.252123810651,520.329804068903
"Bcl9l",2022.46399006732,2056.682527917,2287.13279355683,2051.78032950489,2090.95245790222,2100.88679753994,1806.34071210343,3127.87969579711,1978.70658580876,2014.61026703601
"Cxcr5",46.2655161126512,42.2100057037866,26.66691947404,38.7128364057527,38.0326841574777,38.4375524902759,25.5882472333644,15.8373655483398,31.9424710623578,50.288284811393
"Ddx6",3259.35840042596,3098.21441865794,2944.02790993401,3253.97084383489,3024.86614665806,2832.29851064062,3061.11253939878,2631.64224194913,3163.16794520213,3154.82015326984
"Treh",0,0,1.77779463160266,4.18517150332461,6.76136607244047,1.09821578543645,0.947712860494978,0,0,0
"Phldb1",4478.31312086336,5320.5712189623,5007.1585799089,3285.35963010982,4609.56131988629,4068.88948504206,4422.02820706957,6309.87039055104,5642.59434766407,4902.59462334743
"LOC100861831",48.1539045254125,51.7072569871386,53.3338389480799,52.3146437915576,52.4005870614137,47.2232787737675,49.2810687457389,50.1516575697426,32.8057810910702,41.0516610705249
"Arcn1",1082.99075471859,1100.62589872624,1160.89989443654,1044.20029007949,1088.57993766292,1318.95715830918,1356.17710336831,1841.0937449945,1301.00821326955,1123.78922180562
"Ift46",937.584846935972,929.6753756259,880.008342643319,903.997044718116,992.23047113064,932.38520183555,957.189989099928,896.130933943559,948.777721554897,1156.63055066204
"Tmem25",910.203214950934,921.233374485143,1062.23229238259,1058.84839034113,1045.47622895111,993.885285819991,1156.20968980387,428.928650267536,824.461077420316,1094.02676752949
"Ttc36",0.944194206380637,8.44200114075732,4.44448657900666,6.27775725498692,11.8323906267708,3.29464735630936,6.63399002346485,3.95934138708495,12.0863404019732,2.05258305352624
"Mll1",1686.33085259582,1789.70424184055,1711.12733291756,1760.91091002383,1783.31030160618,2059.15459769335,2135.19707469519,1600.89370084468,1976.11665572262,1783.69467351431
"Atp5l",2523.83111365544,2602.24685163844,2484.46799766472,2758.02802069092,2616.64867003446,2408.38721746214,2513.33450603268,1980.99047400483,2393.0953995907,2694.0152577532
"Ube4a",849.774785742573,852.64211521649,892.452905064538,855.867572429883,871.371052585766,836.840428502578,851.993861584985,721.919912911822,810.648116960918,825.13838751755
"Cd3g",0,2.11050028518933,0,0,0,0,1.89542572098996,0,0,0
"Cd3d",0,0,0,1.04629287583115,0,1.09821578543645,0,0,0,1.02629152676312
"Cd3e",0,0,1.77779463160266,1.04629287583115,0,1.09821578543645,1.89542572098996,0,2.58993008613712,2.05258305352624
"Mpzl2",20.772272540374,8.44200114075732,4.44448657900666,19.8795646407919,8.45170759055059,21.9643157087291,10.4248414654448,44.872535720296,15.5395805168227,14.3680813746837
"Mpzl3",16.0513015084708,5.27625071297333,11.5556651054173,23.0184432682854,11.8323906267708,19.7678841378562,19.9019700703945,21.1164873977864,9.4964103158361,10.2629152676312
"Amica1",12.2745246829483,2.11050028518933,3.55558926320533,19.8795646407919,8.45170759055059,5.49107892718227,6.63399002346485,9.23846323653154,7.76979025841135,2.05258305352624
"Gm10684",0,1.05525014259467,7.11117852641066,1.04629287583115,2.53551227716518,2.19643157087291,0,3.95934138708495,0,4.10516610705249
"Scn2b",10696.7761640862,10422.7056584075,11929.8908753697,9795.39390353125,10173.3204267457,11196.3099325247,9979.41642101212,19730.7179123066,10016.1229531209,10426.0956203866
"Scn4b",17492.1418674077,20689.234295711,21147.7560402295,13551.5853277651,16770.7233719295,19382.410397168,19962.6236934662,33664.9600339209,12128.6425933801,18069.9149117183
"Tmprss4",20.772272540374,21.1050028518933,18.666843631828,21.9721503924542,36.3423426393676,21.9643157087291,26.5359600938594,40.9131943332111,25.0359908326588,18.4732474817362
"LOC100502755",6.60935944466446,6.33150085556799,6.22228121060933,7.32405013081807,8.45170759055059,9.88394206892809,9.47712860494978,13.1978046236165,11.2230303732608,3.07887458028937
"BC049352",29.2700203977997,31.65750427784,32.8892006846493,26.1573218957788,25.3551227716518,29.6518262067843,31.2745243963343,39.5934138708495,15.5395805168227,14.3680813746837
"Il10ra",127.466217861386,154.066520818821,241.780069897962,160.082810002166,147.904882834635,146.062699463048,185.751720657016,197.967069354247,178.705175943461,142.654522220074
"1700003G13Rik",0,0,0,0,0,0,0,0,0,0
"Tmprss13",0.944194206380637,0,0,0,0,0,0,2.6395609247233,0,0
"Fxyd6",3695.57612377381,3433.78396400304,3151.14098451572,4333.74509169263,3450.83220922181,3456.08507676852,2672.55026659584,2507.58287848713,3768.34827532951,3197.92439739389
"Fxyd2",90.6426438125412,125.574766968765,97.7787047381465,117.184802093089,75.2201975559003,77.9733207659883,72.9738902581133,30.3549506343179,93.2374831009362,101.602861149549
"4833428L15Rik",1.88838841276127,0,0,0,0,0,4.73856430247489,0,0.863310028712372,3.07887458028937
"Dscaml1",1240.67118718416,1070.02364459099,1153.78871591013,1292.17170165147,1121.54159726606,1126.7693958578,1123.03973968655,1107.29580792142,1156.83543847458,1139.18359470707
"Cep164",456.989995888228,502.299067875061,491.560215638137,540.933416804706,676.136607244047,513.964987584261,529.771489016693,436.847333041706,581.870959352139,625.011539798741
"Gm19361",58.5400407955995,40.0995054185973,62.2228121060933,46.0368865365707,59.1619531338542,68.0893786970602,88.137296026033,81.8263886664222,54.3885318088795,68.7615322931292
"Bace1",1714.65667878724,1553.32820989935,1702.23835975955,1636.40205779992,1746.12278820775,1871.35969838372,1834.77209791828,1880.68715886535,1501.29613993082,1828.85150069188
"Rnf214",1222.73149726292,1202.98516255792,1186.67791659478,1196.95904995084,1246.62686960621,1127.86761164324,1113.5626110816,1339.57716929707,1120.57641726866,1123.78922180562
"Pcsk7",735.527286770516,675.360091260586,662.228500271992,593.248060596264,792.770171993646,691.875944824966,811.242208583701,537.150648181191,638.849421247156,641.432204226951
"Tagln",497.590346762596,329.238044489536,360.892310215341,390.26724268502,486.818357215714,430.50058789109,499.444677480853,637.453963320676,580.144339294714,399.227403910854
"Sidt2",2048.90142784598,1994.42276950392,1984.01880886857,2042.36369362241,2163.63714318095,2140.42256581565,1985.45844273698,2753.0620444864,1938.99432448799,2202.42161643366
"LOC100861852",0,0,2.666691947404,0,1.69034151811012,2.19643157087291,0.947712860494978,1.31978046236165,6.04317020098661,2.05258305352624
"Pafah1b2",2281.17320261562,2190.69929602653,2337.7999405575,2235.92787565117,2200.82465657937,2344.69070190683,2338.95533970161,2597.32794992772,2467.34006205996,2103.8976298644
"Sik3",4379.17272919339,3613.17648824413,3828.48073915634,3726.89522371057,3859.0496858454,4141.37172688087,4212.58366490018,6444.48799771193,4161.15433839364,3855.77726604905
"Apoa1",6.60935944466446,6.33150085556799,1.77779463160266,12.5555145099738,4.2258537952753,0,4.73856430247489,6.59890231180824,8.63310028712372,12.3154983211575
"Apoc3",13.2187188893289,10.5525014259467,13.33345973702,9.41663588248038,15.2130736629911,6.58929471261873,15.1634057679197,2.6395609247233,11.2230303732608,19.4995390084993
"LOC100502818",0,0,0,0,0,0,0,0,0,0
"Apoa4",0,0,0,0,0,0,0,0,0,0
"Apoa5",0,0,0,0,0,0,0,0,0,0
"Zfp259",977.241003603959,926.509625198116,904.897467485756,943.7561739997,978.707738985759,969.724538540389,977.091959170323,1247.19253693176,909.065460234128,981.134699585545
"Bud13",332.356360645984,345.066796628456,320.891931004281,325.397084383489,329.616596031473,343.74154084161,364.869451290567,286.392360332478,304.748440135467,339.702495358593
"4931429L15Rik",4.72097103190318,1.05525014259467,6.22228121060933,4.18517150332461,6.76136607244047,6.58929471261873,2.84313858148493,2.6395609247233,0,4.10516610705249
"2900052N01Rik",913.035797570076,837.868613220164,796.451994957994,894.580408835636,828.267343873958,857.706528425871,744.902308349053,1220.79692768452,756.259585152038,695.825655145397
"Gm4791",0,0,0,0,0,0,0,0,0,0
"Cadm1",2465.29107285984,2193.86504645431,2276.46602576721,2559.232374283,2244.77353605024,2199.72621822922,2007.25583852836,3731.01936709638,2685.75749932419,2143.92299940816
"Gm10677",10.386136270187,6.33150085556799,3.55558926320533,3.13887862749346,7.60653683149553,6.58929471261873,4.73856430247489,31.6747310966796,4.31655014356186,5.13145763381561
"Fam55b",4.72097103190318,9.49725128335199,6.22228121060933,2.09258575166231,11.8323906267708,3.29464735630936,2.84313858148493,27.7153897095946,2.58993008613712,3.07887458028937
"Fam55d",84.0332843678767,136.127268394712,101.334294001352,124.508852223907,95.5042957732217,70.2858102679331,79.6078802815782,68.6285840428057,88.057622928662,80.0507390875235
"Gm5616",40.6003508743674,9.49725128335199,48.0004550532719,20.9258575166231,39.7230256755878,32.9464735630936,22.7451086518795,56.7505598815509,11.2230303732608,23.6047051155518
"Gm8884",0,2.11050028518933,0,1.04629287583115,0,0,0,0,0.863310028712372,2.05258305352624
"Rexo2",1392.68645441144,1309.56542695998,1303.12346496475,1371.68996021464,1419.8868752125,1292.59997945871,1248.13783727189,1387.08926594209,1421.87161728928,1486.070130753
"Rbm7",493.813569937073,598.326830851175,509.338161954163,480.248430006499,453.011526853512,512.866771798824,461.536163061054,514.714380321043,486.906856193778,435.147607347564
"Gm5617",148.23849040176,149.845520248442,165.334900739048,164.267981505491,179.176200919673,173.51809409896,174.379166331076,178.170362418823,191.654826374147,189.863932451178
"Nnmt",5.66516523828382,2.11050028518933,2.666691947404,11.5092216341427,10.1420491086607,4.39286314174582,3.79085144197991,0,6.04317020098661,9.2366237408681
"Zbtb16",1400.24000806248,336.624795487698,374.225769952361,919.691437855583,722.620998992076,557.893619001719,838.725881538056,407.812162869749,227.913847580066,562.407756666191
"Htr3a",91.5868380189218,94.9725128335199,73.7784772115106,131.832902354725,87.8977589417262,95.5447733329715,71.0784645371234,52.7912184944659,56.9784618950166,68.7615322931292
"Htr3b",4.72097103190318,5.27625071297333,0,0,0,2.19643157087291,0.947712860494978,0,2.58993008613712,0
"Usp28",388.063818822442,443.205059889759,389.337024320983,424.794907587448,432.72742863619,531.536440151244,476.699568828974,299.590164956094,391.079443006705,443.357939561669
"Zw10",308.751505486468,263.812535648666,307.558471267261,326.44337725932,246.789861644077,278.946809500859,277.679868125029,244.159385536905,266.762798872123,309.940041082463
"Tmprss5",63.2610118275027,46.4310062741653,66.6672986850999,33.4813720265969,50.7102455433036,42.8304156320217,43.594791582769,13.1978046236165,75.1079724979764,50.288284811393
"Gm4894",0,0,2.666691947404,0,0,0,0,0,1.72662005742474,0
"Drd2",3246.13968153663,3499.20947284391,3401.8100275717,2193.0298677421,2952.18146137932,3571.39773423935,3312.25644742995,5389.98340828497,2788.49139274096,3247.18639067852
"Ankk1",50.9864871445544,43.2652558463813,49.7782496848746,43.9443007849084,50.7102455433036,63.6965155553144,77.7124545605882,87.1055105158688,44.8921214930434,53.3671593916823
"Ttc12",160.513015084708,176.226773813309,155.557030265233,99.3978232039595,182.556883955893,138.375188964993,104.248414654448,161.013216408121,192.518136402859,162.154061228573
"Ncam1",7636.64274120659,7607.29827796494,8047.18739994946,7015.39373244788,7166.20286602785,7020.89351629525,6772.35610109711,12006.0428661039,8570.07865502772,7359.53653841835
"Gm11149",0,2.11050028518933,0,3.13887862749346,5.07102455433036,5.49107892718227,0,1.31978046236165,0,1.02629152676312
"2310014F07Rik",0.944194206380637,2.11050028518933,0,2.09258575166231,0.845170759055059,3.29464735630936,0.947712860494978,5.27912184944659,2.58993008613712,5.13145763381561
"1600029D21Rik",5.66516523828382,7.38675099816266,7.11117852641066,0,1.69034151811012,3.29464735630936,0.947712860494978,2.6395609247233,7.76979025841135,4.10516610705249
"Pts",490.980987317931,473.807314025005,441.781965953262,417.47085745663,487.663527974769,389.866603829941,453.954460177095,323.346213278604,477.410445877942,492.619932846299
"Bco2",62.316817621122,88.6410119779519,81.7785530537226,111.953337713933,65.9233192062946,72.482241838806,62.5490487926686,60.7099012686358,62.1583220672908,68.7615322931292
"Tex12",6.60935944466446,3.165750427784,1.77779463160266,1.04629287583115,1.69034151811012,1.09821578543645,3.79085144197991,0,0,0
"Il18",440.938694379757,386.221552189648,355.558926320533,458.276279614045,402.301281310208,446.973824672637,419.836797199275,252.078068311075,370.360002317608,434.121315820801
"Gm19447",0.944194206380637,1.05525014259467,0,0,0,0,0.947712860494978,0,0,0
"Sdhd",0,0,4.44448657900666,0,1.69034151811012,2.19643157087291,0.947712860494978,0,0,0
"Timm8b",1497.49201131969,1577.59896317902,1325.34589785979,1786.02193904378,1392.84141092274,1337.6268266616,1431.04641934742,918.567201803707,1488.34648950013,1612.30398854486
"AU019823",256.820824135533,269.08878636164,208.890869213313,224.952968303698,224.815421908646,239.411041225147,240.719066565724,224.36267860148,203.74116677612,245.283674896386
"Pih1d2",33.0467972233223,52.7625071297333,45.3337631058679,21.9721503924542,41.4133671936979,43.9286314174582,27.4836729543544,34.3142920214029,39.7122613207691,43.1042441240511
"Dlat",1653.2840553725,1629.30622016616,1764.46117186564,1815.31813956705,1744.43244668964,1703.33268321194,1610.16414998097,2093.17181330557,1531.51199093575,1738.53784633673
"Dixdc1",1256.72248869263,1318.00742810074,1272.01205891171,1201.14422145416,1275.36267541408,1368.37686865382,1440.52354795237,1526.98599495243,1457.26732846648,1312.62686273003
"2310030G06Rik",33.9909914297029,55.9282575575173,48.0004550532719,37.6665435299215,38.8778549165327,36.241120919403,35.0653758383142,31.6747310966796,40.5755713494815,47.2094102311036
"Hspb2",23.6048551595159,25.326003422272,10.666767789616,15.6943931374673,12.6775613858259,16.4732367815468,13.2679800469297,13.1978046236165,13.812960459398,24.6309966423149
"Cryab",2338.76904920484,2633.90435591628,2550.24639903402,1815.31813956705,2398.59461419826,2147.01186052827,2327.58278537567,2411.23890473473,3122.59237385265,2723.77771202933
"1110032A03Rik",481.539045254125,615.21083313269,609.783558639714,546.164881183862,508.792796951146,453.563119385256,471.013291666004,405.172601945026,412.662193724514,469.015227730747
"Fdxacb1",93.4752264316831,106.580264402061,81.7785530537226,97.3052374522972,90.4332712188913,103.232283831027,79.6078802815782,85.7857300535072,102.733893416772,74.9192814537079
"Alg9",337.077331677887,361.95079890997,390.225921636785,374.572849547553,293.274253392106,330.562951416373,352.549184104132,358.980285762368,274.532589130534,332.518454671252
"Ppp2r1b",313.472476518371,350.343047341429,364.447899478546,355.739577782592,360.042743357455,444.777393101764,430.26163866472,390.655016859048,381.583032690869,326.360705510673
"Sik2",110.470722146535,71.7570096964372,88.8897315801332,121.369973596414,111.562540195268,154.84842574654,209.44454216939,158.373655483398,104.460513474197,100.576569622786
"Layn",41.544545080748,75.9780102668159,88.8897315801332,43.9443007849084,47.3295625070833,50.5179261300769,85.294157444548,35.6340724837645,63.0216320960032,77.9981560339973
"4833427G06Rik",7.5535536510451,23.2155031370826,26.66691947404,4.18517150332461,9.29687834960565,3.29464735630936,13.2679800469297,21.1164873977864,25.0359908326588,20.5258305352624
"Mir34c",0,0,0,0,0,0,0,0,0,0
"Mir34b",0,0,0,0,0,0,0,0,1.72662005742474,0
"Btg4",0.944194206380637,0,0,0,0,0,0,0,0.863310028712372,0
"Pou2af1",0,1.05525014259467,6.22228121060933,4.18517150332461,2.53551227716518,0,0.947712860494978,0,0,0
"Gm684",21.7164667467546,37.989005133408,19.5557409476293,17.7869788891296,18.5937566992113,21.9643157087291,22.7451086518795,21.1164873977864,33.6690911197825,43.1042441240511
"1810046K07Rik",1.88838841276127,0,1.77779463160266,1.04629287583115,0,1.09821578543645,1.89542572098996,2.6395609247233,1.72662005742474,2.05258305352624
"Arhgap20",525.916172954015,577.221827999282,607.11686669231,535.70195242555,605.987434242478,791.813581299684,756.274862674993,910.648519029537,533.525597744246,561.381465139428
"9230115E21Rik",4.72097103190318,2.11050028518933,5.33338389480799,1.04629287583115,3.38068303622024,5.49107892718227,4.73856430247489,5.27912184944659,9.4964103158361,3.07887458028937
"4933407I05Rik",9.44194206380637,1.05525014259467,3.55558926320533,1.04629287583115,9.29687834960565,10.9821578543645,17.0588314889096,19.7967069354247,2.58993008613712,5.13145763381561
"Fdx1",295.532786597139,315.519792635805,222.224328950333,272.0361477161,284.822545801555,254.786062221257,261.568749496614,199.286849816609,306.475060192892,354.070576733277
"Gm6981",20.772272540374,20.0497527092986,24.8891248424373,13.601807385805,16.9034151811012,9.88394206892809,20.8496829308895,60.7099012686358,19.8561306603846,28.7361627493674
"Rdx",1266.16443075643,1210.37191355608,1283.56772401712,1047.33916870698,1247.47204036527,1201.44806926748,1232.97443150397,1602.21348130704,1533.23861099317,1302.3639474624
"Zc3h12c",42.4887392871287,46.4310062741653,46.2226604216693,62.7775725498692,57.471611615744,62.5982997698779,66.3399002346485,43.5527552579344,82.8777627563878,50.288284811393
"Gm19477",0,0,0,0,1.69034151811012,0,1.89542572098996,0,0,0
"AI593442",3536.95149710187,4505.91810887922,4336.0411064789,2912.87936631393,3730.58373046903,3936.00537500425,4082.74700301237,5454.65265094069,3296.11768962384,4030.24682559878
"Gm1715",17.9396899212321,3.165750427784,8.88897315801332,9.41663588248038,7.60653683149553,15.3750209961104,8.5294157444548,7.91868277416989,6.04317020098661,12.3154983211575
"Ddx10",253.044047310011,284.91753850056,288.891627635433,265.758390461113,286.512887319665,271.259299002804,293.790986753443,186.089045192992,258.993008613712,217.573803673782
"4930510E17Rik",0,0,1.77779463160266,0,0,0,0,0,0,0
"Exph5",76.4797307168316,122.409016540981,128.001213475392,105.675580458946,119.169077026763,113.116225899955,125.098097585337,114.820900225463,82.8777627563878,101.602861149549
"Kdelc2",154.847849846424,129.795767539144,126.223418843789,134.971780982219,131.001467653534,133.982325823247,135.522939050782,109.541778376017,138.12960459398,129.312732372153
"4930550C14Rik",4.72097103190318,7.38675099816266,5.33338389480799,2.09258575166231,1.69034151811012,6.58929471261873,3.79085144197991,1.31978046236165,6.90648022969898,5.13145763381561
"Atm",177.50851079956,195.221276380013,159.112619528438,225.999261179529,175.795517883452,182.303820382451,186.699433517511,134.617607160888,164.028905455351,176.522142603257
"Npat",225.662415324972,260.646785220882,235.557788687353,231.230725558685,261.157764548013,230.625314941655,253.987046612654,273.194555708861,267.626108900835,213.468637566729
"Acat1",2238.68446332849,2206.52804816544,2212.46541902952,2213.95572525872,2025.02913869592,2183.25298144767,2030.94866004074,1963.83332799413,2106.47647005819,2126.47604345319
"Cul5",867.714475663805,869.526117498004,769.785075483954,820.293614651624,780.09261060782,743.49208674048,810.294495723206,551.668233267169,707.914223544145,808.71772308934
"Rab39",21.7164667467546,18.994502566704,19.5557409476293,23.0184432682854,21.1292689763765,26.3571788504749,7.58170288395983,18.4769264730631,17.2662005742474,18.4732474817362
